,a[mm],lpx[mm],lpy[mm],ls[mm],p[mm],wp[mm],ws[mm],ys0[mm],ys1[mm],ys2[mm],ys3[mm],ys4[mm],k0mm_ys0,k0mm_ys1,k0mm_ys2,k0mm_ys3,k0mm_ys4,k100mm_ys0,Lp0mm_ys0[nH],Lp0mm_ys1[nH],Lp0mm_ys2[nH],Lp0mm_ys3[nH],Lp0mm_ys4[nH],Ls0mm_ys0[nH],Ls0mm_ys1[nH],Ls0mm_ys2[nH],Ls0mm_ys3[nH],Ls0mm_ys4[nH],Lp100mm_ys0[nH],Ls100mm_ys0[nH],Bx_p0mm0deg[uT],By_p0mm0deg[uT],Bz_p0mm0deg[uT],Bx_p0mm90deg[uT],By_p0mm90deg[uT],Bz_p0mm90deg[uT],Bx_s0mm0deg[uT],By_s0mm0deg[uT],Bz_s0mm0deg[uT],Bx_s0mm90deg[uT],By_s0mm90deg[uT],Bz_s0mm90deg[uT],Bx_p100mm0deg[uT],By_p100mm0deg[uT],Bz_p100mm0deg[uT],Bx_p100mm90deg[uT],By_p100mm90deg[uT],Bz_p100mm90deg[uT],Bx_s100mm0deg[uT],By_s100mm0deg[uT],Bz_s100mm0deg[uT],Bx_s100mm90deg[uT],By_s100mm90deg[uT],Bz_s100mm90deg[uT]
0,18.4674598185235,353.384865730638,1505.36756884492,355.930346131989,31.2643823091832,162.302779336389,39.9826702906468,2732.00760355458,2969.27915723757,3206.55071092056,3443.82226460355,3681.09381828654,0.13912958721636098,0.14165324488228898,0.14809849256116647,0.1051935708872005,0.007664636729936475,0.120588871190316,3173.29403995436,3173.26661315169,3177.42243980447,3204.0859737284,3179.65096787913,1552.29153867068,1551.9151950258,1550.63438765506,1534.38035828201,1537.97078421903,3192.244084188,1545.69968682771,-0.054215123042892895,0.00021177817034351404,-0.0977459564802132,-1.11079961437417e-05,3.97345772448937e-07,0.000294164106337478,-1.25989189355228e-06,1.49552350737276e-07,5.5333946477459504e-05,0.0121931380940832,-9.09164379852612e-05,0.024935070005622798,-0.0574652322768691,-0.000338482725417996,-0.149169565043814,-2.078074309204e-06,4.30792222554584e-07,0.00030829640580055,2.04055095091005e-06,7.98748386603725e-08,5.5411459101759005e-05,0.00362532449922702,0.000145015092318871,0.028526142246861102
1,142.583540879757,456.898221821247,1531.57637410609,380.772528282157,147.228862417104,241.592424296134,126.474067172818,3333.74156607609,3639.63621193546,3945.53085779484,4251.42550365421,4557.32014951358,0.23043571716934852,0.23930883914450252,0.22876378754684448,0.058493515442212,-0.0299359491531907,0.213037716940932,3582.66033746585,3581.73765271922,3641.94721971122,3640.59758719852,3544.00822755913,1452.64098459776,1453.66988259178,1442.55587190435,1360.84081120614,1440.64263742658,3607.49253990439,1441.83645676793,-0.000893623846918051,-0.00030735437204260503,-0.24051194492753897,-3.56659839467379e-06,2.0361935347089103e-07,0.000465610663248589,-4.2822822572671603e-07,6.90294356157563e-09,9.891712820448341e-05,-0.00103051341288534,0.000246555080592159,0.0625792920600646,0.006914609360891361,-0.000195452564831725,-0.43990450469590503,1.1974186810916e-05,1.05511067802897e-08,0.000486612738983993,5.003394392700291e-06,-6.54062161200386e-08,9.87473480729424e-05,-0.0134416973369012,-0.000346225348771103,0.09260978315774882
2,40.092769518367,359.592048637444,1175.37839011431,226.62476649865,45.4927361303546,112.465744990302,164.419716184005,2169.9102228143,2360.65874222205,2551.4072616298,2742.15578103755,2932.9043004453,0.182326918362226,0.18627967861886602,0.1838495279243005,0.11124436317560549,0.008733974650040145,0.15515881682712251,2901.67344354286,2900.07514176796,2919.88345068664,2930.03434453086,2917.36299477527,738.092447410818,737.418958166776,735.379597702833,727.949606129414,734.373054565879,2903.97001623424,734.503924146331,-0.0491470505626867,-6.39085903710791e-05,-0.07906624693304519,-1.0946807892450802e-05,4.42140065099778e-08,0.00019563854176110398,-3.6031558269086094e-06,4.112484069468419e-08,3.6526452971543896e-05,0.009754347933709977,0.0001855265562008,0.019587239487625804,-0.0451733856230655,-0.0017464142748552399,-0.114546523927988,-2.5945225244701095e-06,1.5496213472238e-07,0.000205832596427491,-5.93181668819422e-09,2.21205231796602e-07,3.7134550973154905e-05,0.00269926219729102,-0.000127723211993628,0.0211672706379283
3,194.18736853007,154.557972456437,1979.04061025817,282.272400790845,32.5168680217949,64.4056258604535,127.971311336712,3550.46658512032,3866.55951850295,4182.65245188557,4498.7453852682,4814.83831865082,0.104798166263975,0.10599454065538999,0.1105529912809155,0.0679247911211498,-0.00867757137483947,0.08169462704844445,3968.17307437959,3965.95347519419,3960.02909838931,3953.65422756774,3937.14688686502,983.416385164053,983.567959593877,981.262809224657,975.45576690562,989.678100741908,3958.80959086732,983.242064850191,-0.0208335923957298,-5.97170670203616e-05,-0.0408667168808304,-6.28423770524291e-06,3.74110031957182e-08,0.00014192357601066298,-4.00363381778408e-06,-3.8594355110947795e-08,4.66935820316746e-05,0.015538563852685401,-8.67434778443748e-05,0.023576916463260298,-0.00466503367072818,9.213173953535211e-05,-0.05674591786650831,-1.85720468372013e-06,1.6386607639674698e-07,0.000147020765661758,1.6097062598294097e-08,-1.84873367567504e-08,4.78576980386485e-05,0.00590018126491789,0.00027083560733709,0.026869208535413996
4,33.7192585967243,138.009522613099,487.173094796276,357.894219097649,42.6926696088745,268.412417518714,127.145842433987,1511.92187279352,1653.68801237303,1795.45415195253,1937.22029153203,2078.98643111154,0.3401172779522525,0.29251699407642096,0.182267690388017,0.06331194127291126,-0.00608927424994976,0.3010931571135375,887.391293270384,889.841237796927,887.634324872547,880.208740060238,869.813525043631,1279.18109621035,1261.37951770805,1225.48317562358,1247.16949829581,1311.02478726866,884.496507065777,1262.99365502164,-0.0231024828501518,-0.000197245218212638,-0.0374784026112266,-6.60922675280495e-06,-9.9766159477567e-08,6.445228940883221e-05,-3.39905595091578e-06,1.1489143257856301e-07,5.839553336257429e-05,0.00434689672223108,0.000178687611079966,0.034243435408830604,-0.018358934099860003,-0.0004456102625886,-0.055922547460327494,-1.03897093077058e-06,-2.51638982712117e-07,6.590836567229741e-05,1.1757022201461202e-06,2.78882471793592e-08,5.98501447233941e-05,-0.00597613338179699,-0.00032699879298277504,0.041111130490685
5,47.5261678897263,598.57349189441,2041.32675457978,88.1569955642275,146.126638633133,33.9146968653851,87.3465427031349,3387.95584844572,3681.74773878611,3975.5396291265,4269.3315194669,4563.12340980729,0.02819037460661785,0.02841738633039815,0.029845851192370598,0.03035747452713075,-0.0047792457125846455,0.027743579468409052,7010.89245219612,7015.94967969804,7011.1475280952,7034.70172731113,7036.3138170727,241.449728915807,242.278808484618,241.447678309056,241.147675158467,241.724645691869,7022.78961551354,242.341722618601,-0.037869099758171605,-0.0009756201635893369,-0.13235492065241403,-2.37239106247573e-05,3.0062640886914803e-07,0.000468344875294584,-1.24756641382041e-06,-3.74225833352718e-08,4.31496444475698e-06,0.00107906942046323,8.194155390773421e-05,0.00292179645258253,-0.0653956335015712,-0.000670709794225185,-0.21641364796023196,-1.95071432113137e-05,-6.324386902369119e-08,0.000488801787276725,2.22887920482078e-07,-1.34062137087594e-07,4.239520152505961e-06,-0.000170003314335594,5.4000662029775894e-05,0.0034206514462983
6,89.6536600154984,408.423293163848,1028.41124660714,145.703312972166,22.721401288331,122.973909929193,210.91095280259,2052.08036605303,2236.62883952614,2421.17731299924,2605.72578647235,2790.27425994546,0.1678747969837605,0.17143091610289352,0.15901991121172,0.075250541093736,-0.007222512815093875,0.14938537742833902,2769.12373997532,2775.98538497007,2821.8352534362,2852.3832497976,2852.51761592878,427.02635555662,426.281731174098,424.958052900356,419.936961544806,425.165140152393,2792.56248428565,425.971744394247,-0.04546300664221951,-0.00034906022757509,-0.0881786714182166,-8.11655221253411e-06,5.7667653600694606e-08,0.00018890756247943004,-2.54330018222084e-06,2.45676362559059e-08,2.0081531158144103e-05,0.00429368289850727,-0.00011155560430376699,0.0128998228893828,-0.0306302937479607,0.0030555438042885403,-0.141085328072594,-2.5609502081356896e-07,-7.671882040841109e-08,0.000198885710320652,1.234092249771e-06,1.25576477921138e-07,1.96266015185437e-05,-0.0014739352294728602,-0.00015960904720825197,0.015710505063303404
7,66.7003344227798,565.961318606243,1138.36847304339,306.39388242718,23.3249468075661,26.0876908322838,122.830712839096,1929.49755229892,2097.90623609405,2266.31491988919,2434.72360368432,2603.13228747946,0.164688504325324,0.1684887157208315,0.16390869895516702,0.10536562986206201,0.0220808813067465,0.147455574180383,4738.51960005599,4749.06263220681,4781.7143105455,4801.08793568533,4782.85095244533,1106.72482031347,1105.67072322037,1101.79056211658,1103.90027545208,1107.65553436197,4768.50190787178,1106.81168543817,-0.05882407209968701,0.0011845187274902801,-0.10973857131001999,-1.28004859701207e-05,-2.1042822984939698e-07,0.00023332668985554103,-3.01730385478123e-06,4.5791569016337197e-08,5.35234866116071e-05,0.0106100311304793,9.350600079001779e-05,0.029049949868097502,-0.05499264990329371,-0.000243545007698975,-0.16322551350303,-5.3011365669039805e-06,2.09278354161477e-07,0.000245845421015274,1.5762609067929898e-06,8.95370489924756e-08,5.471631787779311e-05,-0.00252921428918205,0.000173552937864153,0.0333928853364621
8,57.003583960054,144.106233095602,1497.52590869061,159.530671681683,77.3469122337433,188.584686818491,209.83888714804,2909.10466023599,3167.36083054617,3425.61700085635,3683.87317116653,3942.12934147671,0.14403285487760398,0.1458073718893665,0.14582663407835,0.07348912913952796,-0.009401865399603089,0.1148157694022085,2267.276676621,2266.34208053404,2269.13217260216,2274.86960027289,2265.03557761631,466.958611575794,466.360024625686,467.076567703404,456.167698078252,471.351494461025,2261.81983683243,461.392832084431,-0.03711738735324829,-0.0001765926789261,-0.0517278990205536,-9.24328345177308e-06,1.7092177073084802e-07,0.000154163317573964,-4.196022352995351e-06,6.66302697380263e-09,2.1684565228251198e-05,0.0073661537546446595,1.7705135897036e-05,0.0126411000264367,-0.025007922324139,-0.000713369902614458,-0.0753233554533377,-3.1658628972435796e-06,-8.6187541512484e-08,0.000161991514560527,-9.98312519289177e-07,-3.8128994675286e-08,2.11011420119789e-05,0.00278465147601967,-7.89248779371361e-06,0.013941225326904602
9,154.427131715741,74.7605870809467,766.974438040933,190.39777573524,118.329321216801,173.847360305203,220.424347010729,2012.26364247269,2204.99523538514,2397.72682829759,2590.45842121005,2783.1900141225,0.20932902797493802,0.1915395570010795,0.10983991308503449,0.010358876892173616,-0.01510812879735445,0.17036003422277352,1039.18179834996,1047.42863634248,1048.43995648313,1048.19162123831,1040.58837123106,567.525049620861,566.522402357094,559.053193661081,572.88538323348,585.456866210387,1030.05664457119,567.471313529037,-0.0164737026976924,-6.29321393822627e-05,-0.0243122340600486,-6.1806030659734104e-06,2.17768726443804e-08,4.5769798123343994e-05,-3.85308471742752e-06,3.7837159800870304e-08,2.81846821484174e-05,0.00622368407534188,0.00010039772412143901,0.0181911303772422,-0.0109367279973002,-0.0013707292471943201,-0.0341949677317062,-1.40584243895382e-06,-1.69789159780994e-07,4.641200015400829e-05,6.82671896478937e-08,3.19637399205702e-08,2.9435914666700004e-05,-0.000907972586499575,4.073650541244261e-05,0.020432288703717397
