,a[mm],lpx[mm],lpy[mm],ls[mm],p[mm],wp[mm],ws[mm],ys0[mm],ys1[mm],ys2[mm],ys3[mm],ys4[mm],k0mm_ys0,k0mm_ys1,k0mm_ys2,k0mm_ys3,k0mm_ys4,k100mm_ys0,Lp0mm_ys0[nH],Lp0mm_ys1[nH],Lp0mm_ys2[nH],Lp0mm_ys3[nH],Lp0mm_ys4[nH],Ls0mm_ys0[nH],Ls0mm_ys1[nH],Ls0mm_ys2[nH],Ls0mm_ys3[nH],Ls0mm_ys4[nH],Lp100mm_ys0[nH],Ls100mm_ys0[nH],Bx_p0mm0deg[uT],By_p0mm0deg[uT],Bz_p0mm0deg[uT],Bx_p0mm90deg[uT],By_p0mm90deg[uT],Bz_p0mm90deg[uT],Bx_s0mm0deg[uT],By_s0mm0deg[uT],Bz_s0mm0deg[uT],Bx_s0mm90deg[uT],By_s0mm90deg[uT],Bz_s0mm90deg[uT],Bx_p100mm0deg[uT],By_p100mm0deg[uT],Bz_p100mm0deg[uT],Bx_p100mm90deg[uT],By_p100mm90deg[uT],Bz_p100mm90deg[uT],Bx_s100mm0deg[uT],By_s100mm0deg[uT],Bz_s100mm0deg[uT],Bx_s100mm90deg[uT],By_s100mm90deg[uT],Bz_s100mm90deg[uT]
0,27.6064802157876,314.475514473574,847.409931911057,170.45854067834,155.236201786449,106.367392476425,92.4628239654369,1747.48254127567,1906.30677616091,2065.13101104616,2223.9552459314,2382.77948081664,0.123857374966411,0.1255008897993025,0.11095715472465402,0.0437263642087736,-0.00747622013342477,0.10235318171780701,2101.27993264856,2100.94470331722,2115.27363006739,2122.81542458723,2104.69011172964,548.803039690459,547.685429345508,547.198577490047,544.455904496949,546.183861831542,2112.96569539239,547.550829903527,-0.029355185915675895,0.00026739101108863995,-0.05242410540042639,-9.70645644798901e-06,-7.52954159898322e-08,0.000129544894078805,-1.51267453051225e-06,3.6436978011025494e-08,1.7293124231818e-05,0.00257733726109748,-9.41037543976765e-05,0.008286301661653459,-0.0325201033987227,0.000480263650996241,-0.08611802213220732,-5.64175674765055e-06,-5.51835265173421e-08,0.00013662857002937602,6.20113382593456e-07,-1.27002188598617e-08,1.71855710398356e-05,-0.0019834812570689803,-1.6379412491195403e-05,0.0100148314406324
1,50.7843530070708,342.694198409709,1517.93272210196,367.906921421491,41.8824315836492,126.631584041922,215.519885915101,2736.92918085554,2976.26005932849,3215.59093780144,3454.92181627439,3694.25269474734,0.24751016381729152,0.253856269538862,0.253979396948213,0.1583678370531705,0.021583396138033152,0.217822614032538,3530.41796346878,3521.82676978471,3538.09312430013,3512.05068182336,3469.55590148282,1313.52934517157,1310.78167957875,1303.74822967551,1281.31323539064,1309.31751973581,3503.562065696,1305.10974783809,-0.0801113375973529,0.00017842338121889002,-0.0998856770442284,-1.5215447885812401e-05,8.05135066591278e-08,0.000249367042944843,-8.47104183308398e-06,8.81498747034924e-08,9.23880871844799e-05,0.029576898985793198,-0.000316480339344989,0.056540095221154905,-0.059505962033414,0.0009632334212899931,-0.13996452055550998,-2.86211406178096e-06,-3.4374672975381394e-07,0.000259775823529949,-2.4624515201864303e-06,-2.5070966565987303e-09,9.33477087785856e-05,0.0144447552115377,-0.0005708684020948571,0.0632316236535229
2,49.3657173996034,502.427147316064,263.152893740491,241.208600701943,156.499880153807,155.397800074355,44.8036694530626,1038.45515574964,1142.10263185491,1245.75010796019,1349.39758406547,1453.04506017074,0.1763350961258355,0.143882575625518,0.07200413527713365,0.009872294282647395,-0.014376517896960001,0.167200801760291,1282.65596732793,1290.56005064159,1304.35325860843,1302.7650696901,1285.888574317,937.700399038898,933.287955802428,925.92898205248,930.752782595119,933.759284432067,1287.28274189932,937.427814643804,-0.004023767961374071,-0.000212711412827671,-0.05894886475256551,-5.28605570014356e-06,-2.4428205378947302e-08,7.47728868846879e-05,8.124109467009141e-08,-3.07000160178704e-08,2.36511908780138e-05,-0.008386574971031879,0.000101958322174798,0.0151328598947509,-0.00885726254363831,-0.00197330005103611,-0.11194018334172301,-3.0507615453185003e-06,-2.4527358258551697e-07,7.59586371994374e-05,2.06951908470982e-06,1.0621141962970201e-07,2.39894577159461e-05,-0.0140547441234767,-0.000647798140037142,0.0180345604408669
3,178.259215591124,645.191060953317,1971.91445060798,118.362086007957,44.4000808643638,116.963401996204,220.504444831482,3651.1986929491,3977.04366377997,4302.88863461085,4628.73360544172,4954.5785762726,0.0833162994752441,0.08523578865548835,0.09451818049944626,0.0594340035555312,-0.018191491331606698,0.08186536625941775,5834.92245176782,5830.55832693159,5828.02699105812,5976.55157193559,5954.26566905234,328.912962568895,329.231978462004,328.329669834155,326.398319498037,327.980476956582,5879.50182715038,329.583057753051,0.0201440851601856,-0.00249844331648191,-0.266680935969794,-4.9697888143500894e-06,1.3375568224695e-07,0.000605898702582723,3.0746895711114805e-07,-2.2933193071361397e-07,1.1810792735355599e-05,-0.00042654590026218697,0.000167317120439492,0.013363998143184098,0.0505659417864628,0.00349299390318583,-0.522470399171649,3.17095076318615e-06,-6.54769362276134e-08,0.0006293820937750799,2.64287611637206e-06,1.42833386959574e-07,9.14571089208734e-06,-0.00267581852218377,-0.000347265677918283,0.018692642696282197
4,53.5692110263697,411.917204218659,248.138289252447,128.288639322989,121.355037004606,206.50789446554,122.850536701344,1116.97062909987,1228.17657125498,1339.38251341008,1450.58845556519,1561.7943977203,0.180436173670373,0.145071674280503,0.0676543147416282,0.0061298775662021,-0.0145081802668389,0.1656888039587195,1033.51620102356,1045.70137523229,1065.36785562906,1067.12229727975,1053.07467210289,377.104372429219,374.59895702136,370.359837328532,372.505205535572,375.385994890606,1040.44955172115,376.467880761064,-0.00465559144633533,0.000122447309310777,-0.0505493035331899,-3.5394867213927e-06,3.0420064188309894e-08,6.67051039721727e-05,9.318199606770429e-07,-2.9024656515183e-08,1.02521810553512e-05,-0.0028109301695246097,0.000138712101491896,0.008984517452517991,-0.008783380489987261,0.00012166501909993601,-0.0960306029562608,-1.72117922753911e-06,-3.6958277005384604e-07,6.680638978286928e-05,3.3434104172089203e-06,-4.47002438393267e-08,9.34035328835322e-06,-0.006700303465755601,4.721830631061439e-05,0.010657867310876699
5,171.991952691672,234.784444767454,1114.07281559472,227.054213700451,142.665228078307,207.688171746306,63.4611512867043,2676.9787862195,2928.99107278812,3181.00335935674,3433.01564592536,3685.02793249399,0.135329581896763,0.1379623963222695,0.10986731655317299,0.005208585260022115,-0.0111117134411013,0.113148403811377,2145.37269690811,2147.63088443557,2166.5511741552,2155.54630904837,2130.40231550075,815.80276512191,814.280052422204,810.396039898794,805.064243034855,814.090431049387,2162.76364249026,807.458198354707,-0.00578668436727476,3.43578064297978e-05,-0.0802013810670779,-3.56734232717524e-06,2.8548199057316403e-08,0.000193148540903668,-1.7443861671355703e-08,-3.23445167594063e-08,2.8580536426766502e-05,-0.0010240878508254302,0.000199733807588564,0.0140850077642996,0.006568483100144251,3.77899305836397e-05,-0.133996582868841,9.90334427656733e-07,-1.6308799044422902e-07,0.000199928921342275,1.8826780388860102e-06,-1.0540061241966401e-07,2.70261906469931e-05,-0.0050352029275733505,0.000384234332320268,0.017082175978811502
6,44.9232074799113,312.97695487439,578.014114273774,73.4542627019072,73.0903430678999,276.127378839514,46.1098711660876,1720.27637653717,1881.92708028473,2043.5777840323,2205.22848777987,2366.87919152743,0.0496139709205057,0.047885963878618,0.028948578017778802,0.003906699639089235,-0.004484367796946725,0.04433761509420915,1389.9075282085,1394.30264117284,1403.45820205519,1401.67533845883,1392.77827510598,203.726808503055,203.973825685843,203.411925399174,202.878217709015,204.07905058348,1396.00347871462,202.994141618178,-0.0213104430387315,-0.000553243051515309,-0.0862507657054499,-4.07612010848088e-06,-1.0613562867126299e-07,0.00014666116248819702,3.80237619444309e-07,-3.6551751871147e-08,1.8170528977484799e-06,-0.00027782158672260803,-2.39014904656601e-05,0.00213016334515301,-0.0384126335478026,-0.000504295401176517,-0.14835266613094597,-9.692334975899682e-07,2.54124991606713e-08,0.000152930903172222,-1.4782744636371803e-07,-2.56543974292659e-07,1.20931856618202e-06,0.000314412035903188,0.000222072245105069,0.00231190073197883
7,134.348500574891,57.9232552136373,1035.25921500076,248.090292943414,167.895333851071,274.147135830545,75.6107776028186,2674.84899707836,2927.3672247862,3179.88545249404,3432.40368020187,3684.92190790971,0.144217826514997,0.141746915632519,0.08898944906647785,0.0009684383580220084,-0.009587650809805216,0.116384441984656,1148.0651613584,1149.94796463438,1152.61860856936,1145.58633425566,1134.24461129266,868.663374103615,869.503646928938,855.240472480644,867.790401328993,888.989028952152,1153.42022762876,860.945528968445,-0.009142300169346,-0.00013057044448558199,-0.0390723957865832,-4.23296199208683e-06,-7.20260948189115e-08,9.417579964272809e-05,-9.403221134702172e-07,-1.0756857952790498e-07,2.77003072851739e-05,0.0008835827056310959,7.96358085603275e-05,0.0137931411895626,-0.0037603900033148993,-0.000195087876783072,-0.0629103127085315,-3.8620108824926796e-07,1.31776730635088e-07,9.35151508771662e-05,1.15779030441483e-06,-3.29196497849575e-08,2.7665779233826103e-05,-0.004345486298607171,0.000143605354352699,0.015642181962934598
8,143.539426876902,61.6658508947994,623.495986412547,323.679676938293,55.4711371944307,56.7210445145663,156.824658658866,1419.59658185347,1554.53259015221,1689.46859845095,1824.40460674969,1959.34061504843,0.13875774132720253,0.12149598141477,0.07710216777079565,0.02857513983723295,-0.003277769790618555,0.11949281173354151,994.773904857808,998.564461571519,993.260108530661,992.597603339278,992.341615841398,1131.01956140141,1128.99389760157,1127.61150442859,1140.2582994475,1152.26211879054,994.245641491461,1132.23015101437,-0.0112168228433427,0.000443806638145896,-0.00876886059244397,-4.73306901637538e-06,1.5429475396033302e-07,1.87948819478229e-05,-6.1887666020778e-06,4.468810098670029e-09,5.7736317915102105e-05,0.0124409242409149,-0.000118631000125753,0.0344388839063458,-0.007091372088562159,-0.00023036391651024503,-0.013437665881435001,-1.8306779810019498e-06,2.38056015472673e-08,1.85417242014143e-05,-2.7941347747932203e-06,1.3682746180608998e-07,5.93808755202295e-05,0.0028242896174481003,-9.506866565349792e-05,0.0356998768128917
9,48.1011394533233,357.456399550817,425.089247830042,205.416697916566,35.6035112424429,212.873693922971,223.273978031511,1301.62389670158,1424.45419992971,1547.28450315785,1670.11480638598,1792.94510961412,0.3483684572625855,0.30728347923106947,0.1976653939130095,0.07449952264987525,-0.0021529717364273853,0.31473616022441053,1277.61829189575,1284.22108567998,1302.03102904116,1322.71659549747,1334.66476605092,642.744499785711,636.677987408938,618.661419299783,619.254124675164,638.578651539762,1277.45576010257,636.681486256468,-0.024985632848420397,0.00017230828695373202,-0.0585145598553262,-5.75774319475388e-06,1.71255306466234e-07,8.18404056443808e-05,-1.4805309546837e-06,-3.7015107691551495e-08,3.31036939858523e-05,0.00048315899225758504,0.000218183080228886,0.023981895504501402,-0.020777049081705298,0.000216139515037935,-0.09694972273829151,1.3178712903949e-06,4.533243742474029e-07,8.52811951675132e-05,2.76815094405273e-06,3.0177991626442e-09,3.23649155290811e-05,-0.00638509171324327,-0.000177364988369944,0.030426405000560496
